Name,Research And Development,Total Operating Expense,Operating Income,"Interest Expense, Net - Operating",Income Tax - Total,Net Income Incl Extra Before Distributions,Preferred Dividends,Basic Normalized EPS,Diluted Normalized EPS,Basic Weighted Average Shares,Diluted Weighted Average Shares,DPS - Common Stock Primary Issue,"Gross Margin, Percent","EBIT Margin, Percent",EBITDA,EBIT,Cash and Short Term Investments,Short Term Investments,"Total Receivables, Net",Total Inventory,Total Current Assets,"Property/Plant/Equipment, Total - Net","Intangibles, Net","Goodwill, Net",Long Term Investments,"Total Assets, Reported",Accounts Payable,Notes Payable/Short Term Debt,Total Current Liabilities,Total Long Term Debt,Total Debt,Total Liabilities,Retained Earnings (Accumulated Deficit),Total Equity,Net Debt Incl. Pref.Stock & Min.Interest,"Other Long Term Assets, Total","Other Liabilities, Total",Depreciation And Amortization,"Cash from Operating Activities, Cumulative","Capital Expenditures, Discrete","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","FOCF Ex Dividends, Discrete","Net Change in Cash, Cumulative","Pretax Margin, Percent",Operating Profit Margin,"Net Profit Margin, (%)",Target
HU3.HM,,154811174510.0,461325250.0,1413486350.0,363056730.0,660923110.0,,31.77111,31.77111,9999940.0,9999940.0,285.0,9.77215,0.8152181629,4387829010.0,1265809620.0,13535956810.0,,134940782220.0,115549647590.0,310649378500.0,23676528030.0,,,11586477960.0,346706892670.0,7092229000.0,66429728600.0,111662583760.0,0.0,19083139170.0,111662583760.0,23757729750.0,150731073300.0,15279008160.0,924074280.0,,2802660480.0,-37607799010.0,620034000.0,-6964630.0,47346589430.0,-38227833010.0,9731825790.0,0.65947,,0.42565,1
C47.HM,,842053845070.0,39888733190.0,49915052310.0,13490935690.0,44336427840.0,,2005.19948,2005.19948,21871530.0,21871530.0,950.0,13.02101,9.3908470168,130986509870.0,82821878300.0,98774118560.0,,214386644850.0,659327392960.0,1040506783230.0,498460567050.0,1919641770.0,,2490000000.0,1572251007750.0,112926791450.0,579609008040.0,992932767540.0,62006026940.0,663878303810.0,1337938831420.0,22494342960.0,282246745250.0,668761045000.0,10492036390.0,255528298000.0,1977066850.0,106419549100.0,6708813500.0,8049052280.0,-32586612400.0,99710735600.0,81881988980.0,6.43023,,5.02713,1
IDI.HM,,5560994180470.0,157853435520.0,226069269940.0,37811965080.0,136630948110.0,,603.39756,603.39756,227644610.0,227644610.0,1425.0,8.92677,5.2346779752,413593074190.0,299363256590.0,1524477272650.0,1167289827430.0,1502116218880.0,1278604020900.0,5515277880600.0,1567710223090.0,192126184380.0,,248801392130.0,7553858512580.0,243015497070.0,3644511949760.0,4265926104910.0,449025713690.0,4259284138830.0,4862769357660.0,437569036750.0,2850866633270.0,2976988335070.0,13071558630.0,,4407131050.0,254641848740.0,248596831060.0,-81102693270.0,-355924009390.0,6045017679.9999,-182142261190.0,3.16689,0.0,2.38913,1
JVC.HM,,482815714150.0,-71398762440.0,1214024670.0,106851960.0,-76685819430.0,,-639.54326,-639.54326,112500170.0,112500170.0,,8.71475,-18.5937074012,15984685290.0,-76497664199.9999,120319128350.0,180000000.0,106555914290.0,60072433900.0,300319399550.0,212187188680.0,3208849190.0,,56215200000.0,627726330830.0,31620099520.0,65307483990.0,156440989480.0,3978433980.0,71065917970.0,173033977260.0,-1091808920530.0,454692353570.0,-49253210380.0,9399346630.0,12614553790.0,,127021775580.0,40808310600.0,-118322931510.0,71065917970.0,86213464979.9999,79764762040.0,-18.61347,,-18.63944,1
PTB.HM,,5858222171010.0,633726869720.0,98746277600.0,124598570530.0,511840640990.0,,7932.98446,7932.98446,64678760.0,64678760.0,475.0,22.37572,10.697816423,967583125850.001,694496790650.0,189523699140.0,53657072970.0,1024142169570.0,1859252166280.0,3179837356160.0,1867667383690.0,26009924510.0,18345265870.0,14600000000.0,5430878287080.0,619833330660.0,1379580438490.0,2462277650960.0,307494441420.0,1704900011090.0,2850878361030.0,380059053120.0,1922878997100.0,1492259966750.0,271759661620.0,11980001470.0,19506994580.0,159534941280.0,517698904730.0,-363031485420.0,171679354810.0,-358163963450.0,-31916727390.0,10.02,,7.88424,1
CIG.HM,,20411538020.0,9172296820.0,719451370.0,3523620.0,16463142970.0,,522.10975,522.10975,31539950.0,31539950.0,,53.56538,32.6808233019,13241678030.0,9668240790.0,916253050.0,,174245420330.0,111638864220.0,291217182430.0,116993631080.0,0.0,29984500.0,78500000000.0,707502590680.0,120333526850.0,0.0,438131538790.0,93342915190.0,176785240900.0,659394622340.0,-304592435420.0,27617307760.0,302327100700.0,2261792680.0,,495737140.0,-7193490770.0,,134800.0,5731300460.0,-7193490770.0,-1462055510.0,55.94993,,55.64912,1
BSI.HM,,897469591430.0,435555387750.0,137297123170.0,78690833740.0,356889768930.0,,2935.65727,2935.65727,121570650.0,121570650.0,665.0,68.03202,59.1700838836,794503553020.0,788751998370.001,2287967242280.0,1704990878430.0,3362168375910.0,,5681234228510.0,13105031250.0,2781020020.0,,,6004732402730.0,1313841270.0,3640232773100.0,1430567787430.0,0.0,817665631510.0,1430567787430.0,196626153260.0,1490452962670.0,-199222431340.0,40107224590.0,,5075359240.0,-1957715696930.0,4487963020.0,966095990.0,2443905493250.0,-1962203659950.0,487155892310.0,32.6761,0.0,26.77292,1
THG.HM,,1157450287180.0,161513408130.0,13204067320.0,34027296290.0,128036451520.0,,7894.85155,7894.85155,15191740.0,15191740.0,2375.0,24.47911,12.9787635406,220909687960.0,171185179200.0,251368305560.0,32016876290.0,260158094110.0,419787769450.0,942363307900.0,546422636570.0,31480595580.0,,19133620970.0,1555647941070.0,252949011760.0,116184079440.0,729324656780.0,225757417930.0,370792323820.0,964278286170.0,233381445530.0,484537788000.0,186657363620.0,18200616170.0,572540000.0,12491532520.0,101458816220.0,44515303040.0,-30997813680.0,-2451350950.0,56943513180.0001,68002487430.0,12.32526,,9.12491,1
PGI.HM,,2673209867980.0,363809365740.0,,84822238470.0,352038763630.0,,3584.83709,3584.83709,88717770.0,88717770.0,475.0,,11.9791590946,405804183969.996,363809365739.996,,,-48782263990.0,,,359265427620.0,174152686550.0,,3433229353160.0,6366530363790.0,269023503480.0,0.0,,0.0,0.0,4638792150670.0,159954763430.0,1479725947870.0,,,173729621590.0,,33422745920.0,53898598690.0,-16563383010.0,-26778533150.0,-20475852770.0,-9051324180.0,14.38453,0.0,10.47207,1
BIC.HM,,1974931731140.0,180175024080.0,,102051595630.0,395384070470.0,,3371.33175,3371.33175,117276900.0,117276900.0,1140.0,,8.360375821,186931505769.998,180175024079.998,,,89246472130.0,,,20552727280.0,7849576740.0,,4423113342070.0,6044474081220.0,502060155370.0,0.0,,0.0,0.0,3420353206690.0,330497250010.0,2390760165460.0,,,76950736210.0,6704888860.0,267232001850.0,16259317570.0,-321567986410.0,-12320000.0,250972684280.0,-67559212750.0,23.30117,0.0,18.34638,1
LCM.HM,,8186086050.0,1601859550.0,,0.0,-581777100.0,,-23.61798,-23.61798,24632810.0,24632810.0,0.0,-9.56345,-20.1214929106,208509750.0,-1969480780.0,601353100.0,,20742417310.0,17768931060.0,39676722960.0,98676043900.0,,,47850000000.0,248373943850.0,18333486790.0,,23172578670.0,0.0,0.0,31285399570.0,-35722436590.0,218547283050.0,7641479710.0,,,,6992141640.0,9900000000.0,-1549890220.0,,-2907858360.0,130011910.0,-5.78385,,-5.94381,1
FLC.HM,,6675455587300.0,96436077250.0,374936412240.0,79121570620.0,84465756660.0,,144.48996,144.48996,709997810.0,709997810.0,,6.09539,-6.2031600068,-298604844160.0,-420071275440.0,451762049140.0,275611330880.0,10720516975750.0,2159062681240.0,17636881299090.0,10594810213270.0,2971147850.0,61115468310.0,5015421301810.0,33787436807750.0,1989328628780.0,1517848545390.0,18009260946720.0,2183420482950.0,6519681432990.0,28455991834830.0,1945500643480.0,9380845297120.0,9260595361270.0,1039228998270.0,4218491912380.0,17497003450.0,1189929084930.0,2094314351370.0,-4153893135130.0,1875686431870.0,-904385266440.001,-1088277688500.0,2.4029,0.0,1.20006,1
MBB.HM,,,,,3305822000000.0,12697075000000.0,,3364.08924,3364.08924,3777128700.0,3777128700.0,0.0,,42.1719571542,20849945000000.0,19760670000000.0,,,,,,3213906000000.0,1464541000000.0,38090000000.0,-137632000000.0,607140419000000.0,5077890000000.0,,,50923563000000.0,76831270000000.0,447075658000000.0,12955988000000.0,47906504000000.0,,3436000000.0,27129159000000.0,,4468298000000.0,1259868000000.0,-1123881000000.0,0.0,3208430000000.0,3344417000000.0,42.96708,0.0,33.00948,1
CNG.HM,,2948540359570.0,109203523280.0,421917810.0,25299610270.0,82295062640.0,,2677.62734,2677.62734,26999670.0,26999670.0,1900.0,6.82255,3.4459659797,212721444650.0,105368813950.0,316765045400.0,34288000000.0,440956168450.0,50552025120.0,829603569100.0,245606477320.0,35989068610.0,,,1122618736890.0,532386829100.0,0.0,534554924110.0,2000000000.0,2000000000.0,554331047410.0,96930169160.0,509354555540.0,-441919521400.0,11466557140.0,17776123300.0,1477196630.0,128851584820.0,217718916390.0,-247813519100.0,-42479486960.0,-88867331569.9998,-161442476000.0,3.51876,,2.36433,1
BRC.HM,,321165398200.0,26911654360.0,1596204470.0,5560160970.0,21697184020.0,,1753.30822,1753.30822,12375000.0,12375000.0,,22.84624,8.1093465491,44169653800.0,28226774450.0,19897213790.0,5229284750.0,93979210360.0,79465683390.0,201178199650.0,81292933790.0,,,0.0,311352234630.0,26764592170.0,46112717590.0,87426873680.0,0.0,33972464460.0,87426873680.0,24853669300.0,206655374030.0,17404406490.0,29696333410.0,0.0,310365270.0,14210598800.0,13350642100.0,-15085450380.0,2018468730.0,859956700.0,1099871070.0,7.83084,,6.23344,1
HHS.HM,,273780394930.0,242582589880.0,1053313690.0,11442237100.0,232769603770.0,,724.0,724.0,321504980.0,321504980.0,,13.40359,10.6712663961,57649191100.0,55102469680.0,448606981010.0,367976000000.0,110769013070.0,241383767150.0,802198494180.0,36903566850.0,3520000000.0,,3412733745420.0,4265257318200.0,64780707310.0,109244927200.0,149878616020.0,0.0,0.0,282127024870.0,758183231830.0,3664535708510.0,-327035652060.0,10465530200.0,54620615150.0,,-81668407310.0,0.0,-90039047410.0,109244927200.0,-81668407310.0,-62467402080.0,47.99776,,45.07868,1
GSP.HM,,1563923700700.0,67681104940.0,9242539550.0,14265324210.0,56045742050.0,,934.10499,934.10499,55799450.0,55799450.0,,6.48806,3.913167346,126719616170.0,63847426470.0,292577833160.0,153000000000.0,215127212440.0,21934847400.0,542291019620.0,755170850730.0,0.0,,,1298789801130.0,156693498470.0,0.0,231693666930.0,179302891250.0,236543606250.0,415516051940.0,60913420320.0,461730488160.0,-19761610770.0,,4519493750.0,,39775555460.0,321974478680.0,-287908106430.0,308934809290.0,-282198923220.0,60749037120.0,4.30932,,3.19456,1
DRL.HM,,32729275720.0,62906032520.0,,6639668670.0,56266363850.0,,5552.44424,5552.44424,9500000.0,9500000.0,5218.35,68.4525,62.4404118719,61829592820.0,59715080360.0,76670586160.0,65500000000.0,17329375810.0,768678010.0,94810557580.0,39006054520.0,103940410.0,,,134664734620.0,587207130.0,0.0,11278662470.0,0.0,0.0,11278662470.0,35933531710.0,136085823910.0,-90959440360.0,2058684920.0,,15704390.0,53393988150.0,3200513230.0,-43818798600.0,-66264043750.0,50193474920.0,-56688854200.0,65.777,,55.15559,1
GAS.HM,,67819045310790.0,11173110811480.0,304138743380.0,2353186114060.0,8672965062460.0,,4367.81458,4367.81458,1913950000.0,1913950000.0,2850.0,17.70512,13.1169005443,13434171142590.0,10361322556370.0,30100156390380.0,24799825654950.0,17569449738020.0,3241216225270.0,51394724017300.0,22559097584880.0,410225600450.0,638356130.0,422096756320.0,78768074688560.0,6630916343590.0,0.0,9748781422070.0,1963867248970.0,2981337248970.0,14772775492280.0,10028673271870.0,48435625537820.0,-22805090360310.0,1147541455620.0,1824443694170.0,107395991550.0,7594821226200.0,4747172910130.0,-6755056380160.0,-774266665630.0,2847648316070.01,63084006030.0,14.18495,0.0,10.55553,1
DHM.HM,,1326779977840.0,69390467780.0,7134988660.0,910063580.0,67739075400.0,,2193.30832,2193.30832,31396180.0,31396180.0,0.0,3.01664,2.2296030157,34320312270.0,31129058360.0,91274319740.0,58441542200.0,46393378610.0,76431324190.0,280595055830.0,34288843160.0,171247084720.0,,49866702200.0,536444838410.0,33643369840.0,102875279570.0,236679432760.0,0.0,123016314830.0,240690562760.0,-67183966370.0,277852862140.0,97607623830.0,639894960.0,4011130000.0,834142030.0,18267184620.0,95031000000.0,9297937180.0,-20141035270.0,-76763815380.0,7424086540.0,4.91696,,4.85178,1
FCN.HM,,3376677905020.0,107541483570.0,150061600690.0,39036045440.0,68374412600.0,,516.9601,516.9601,118940530.0,118940530.0,285.0,13.48114,7.0000697694,340393009030.0,243897788120.0,361578826580.0,49148587210.0,2709255779620.0,1662011105910.0,5062620383410.0,1887103692180.0,26174711060.0,59715059980.0,292205863440.0,7495704578580.0,1048908369490.0,1331632444580.0,3896088221240.0,374528865450.0,1594975839970.0,4564790571330.0,212288658730.0,2215324151540.0,1488854305490.0,76069565800.0,2941774130.0,7167188210.0,-110386384100.0,1215794261670.0,-1208545866770.0,1272975444470.0,-1326180645770.0,-45923493430.0,3.15186,0.0,1.72772,1
SII.HM,,276082667530.0,-73403841800.0,87053114490.0,6587272590.0,-73497729010.0,,-1038.69782,-1038.69782,64522100.0,64522100.0,0.0,-7.71245,-33.7853843653,30676587110.0,-68475820300.0,58145371970.0,16322912610.0,37912131540.0,17571012580.0,114827490330.0,1878803255980.0,6402572740.0,17057690200.0,325108530140.0,2360508344950.0,40814289530.0,279942562130.0,400342714990.0,583169995760.0,929213929760.0,1417706347690.0,213630122980.0,1038910527020.0,1328714105810.0,21379296140.0,,8059039850.0,-36346336530.0,14966754530.0,101370661910.0,-37221749010.0,-51313091060.0,27802576380.0,-35.3269,,-36.26315,0
AGM.HM,,3882588956340.0,42251620440.0,20999725550.0,12876212760.0,44712467420.0,,1871.98481,1871.98481,18200000.0,18200000.0,,5.96848,1.3526846569,69433896230.0001,53090716290.0,290177264190.0,58500000000.0,582596626450.0,211952992950.0,1301463528120.0,204621028830.0,80222335780.0,,257845682700.0,1856416043820.0,26712241060.0,937654243200.0,315626085040.0,0.0,273889500000.0,319659586380.0,131461105150.0,438946105150.0,899151320.0,7604660530.0,4033501330.0,1925745810.0,-656347102370.0,200029861450.0,-144963119850.0,924929593200.0,-856376963820.0,123436915510.0,1.46729,,1.11374,1
HAR.HM,,6413386380.0,36284076610.0,22373392990.0,808652780.0,35572912060.0,,404.03903,404.03903,95684090.0,95684090.0,0.0,65.44819,33.4811316151,22156471290.0,14295593780.0,31816278580.0,,58290617560.0,,90655321140.0,74118405740.0,124360743230.0,17689368470.0,827481375260.0,1253935213840.0,2874579800.0,0.0,55601131370.0,169224305560.0,211469305560.0,226472870400.0,42483831760.0,1034071364990.0,178645581320.0,0.0,477155000.0,7860877510.0,-6362200480.0,,47146467410.0,-42500000000.0,-6362200480.0,-1715733070.0,85.21616,,83.31388,1
SHA.HM,,909272973280.0,18348657430.0,25797232590.0,2116080550.0,17856302530.0,,559.8772,559.8772,31893250.0,31893250.0,475.0,13.36129,4.7957692498,62049677100.0,44486592920.0,59530760600.0,14354000000.0,295656166540.0,358220885320.0,724929156860.0,150185866150.0,43509962920.0,,10000000000.0,942232331320.0,44794821660.0,450839981770.0,501136312190.0,6020725840.0,411087346140.0,507448957030.0,52496124290.0,382961395280.0,288672141560.0,9003531200.0,291919000.0,11413357970.0,-58135729900.0,40351735880.0,-64573784640.0,45471070570.0,-98487465780.0,-77238443980.0,2.15307,,1.92496,1
NLG.HM,,3993705156270.0,1211814342430.0,102463932490.0,161949176700.0,1070826325920.0,,3087.28194,3087.28194,328450880.0,328450880.0,1118.815,34.16043,14.8363151853,788582970860.0,772307279859.999,3855290423570.0,743668846720.0,1652447635520.0,15489869189360.0,21784168708990.0,79065027340.0,19006563830.0,12486080980.0,1231747508180.0,23617637857790.0,584977155000.0,648022262380.0,4439141504520.0,1525023673580.0,2456965222260.0,8039722583480.0,2131776750850.0,5602983469370.0,2465695119450.0,327876107260.0,920721336040.0,9957565540.0,1295542317370.0,18674590690.0,-2005595404350.0,2748505326850.0,1276867726680.0,2038452239870.0,31.50325,,19.55604,1
FCM.HM,,583309168080.0,15916227250.0,8961904230.0,3209896170.0,13072748580.0,,260.24556,260.24556,45099970.0,45099970.0,,8.35185,4.101439245,53511232350.0,24576865530.0,73154069060.0,9597100000.0,424963622910.0,139260464330.0,652000247900.0,144418900010.0,4877016300.0,56875000.0,864700000.0,805533862330.0,85290682080.0,127914313260.0,244116567640.0,352800000.0,136936683920.0,294096549710.0,77650864260.0,515687726390.0,143676267300.0,637897880.0,320000000.0,928083610.0,53695585920.0,5009356870.0,-7494834210.0,-18711381330.0,48686229050.0,27489370380.0,2.76469,,1.95871,1
FIT.HM,,950285805350.0,270275081870.0,52373967110.0,46971177380.0,157968627220.0,,759.02978,759.02978,275614570.0,275614570.0,0.0,25.10846,8.1319478274,209435986550.0,99255374550.0,2644291312740.0,2346857554160.0,610701802830.0,370081201890.0,3695008674320.0,619360385060.0,94989137230.0,655741649150.0,851815883120.0,5984081185910.0,89483695120.0,700271934260.0,735410488220.0,488161945810.0,903524955080.0,2243155100050.0,319736718200.0,3040822359820.0,-656569487900.0,18577238900.0,4213897420.0,60691943710.0,-8681932500.0,158342297030.0,269212630450.0,-22740390410.0,-167024229530.0,237756570170.0,22.81266,0.0,12.9423,1
BID.HM,,,,,2706380000000.0,10540138000000.0,,1729.0,1729.0,5059218050.0,5059218050.0,,,27.5649961387,20920738000000.0,19698035000000.0,,,,,,6338050000000.0,4403182000000.0,,2632030000000.0,1761695792000000.0,21527269000000.0,,,2300686000000.0,60956242000000.0,1440273695000000.0,13517408000000.0,76412017000000.0,,37087000000.0,50010251000000.0,,68890144000000.0,1020458000000.0,-977359000000.0,-1353760000000.0,67869686000000.1,66559025000000.0,13.41247,0.0,8.6601,0
CLL.HM,,165602502600.0,98678383130.0,59072940.0,13593790480.0,86071156350.0,,2401.28259,2401.28259,34000000.0,34000000.0,1520.0,40.47875,33.0296112142,137112858190.0,87290949070.0,282740687010.0,61206575340.0,39729379050.0,2919617880.0,331841899360.0,178374738480.0,79762984580.0,,86014063130.0,678550929160.0,13871016890.0,0.0,57221552570.0,0.0,2106000000.0,77907241570.0,124336594520.0,627748426970.0,-228822441360.0,15888356440.0,1335051970.0,328925190.0,103432282020.0,5655596560.0,21311122740.0,-77786917300.0,97776685460.0,46955033280.0,37.25121,,30.89274,1
SKG.HM,,206880208850.0,-39721099960.0,0.0,0.0,-38539402590.0,,-608.53224,-608.53224,63331740.0,63331740.0,0.0,-7.41155,-28.6148799294,4417857130.0,-47832378300.0,122151436020.0,113959532790.0,34645383080.0,27998691110.0,286900621440.0,485119872740.0,7777492340.0,,20000000000.0,811532609220.0,3594206640.0,0.0,13745386340.0,0.0,0.0,13745386340.0,217597811310.0,871210394660.0,-179373131770.0,12854594670.0,,663507140.0,8521377820.0,38387138740.0,16751224550.0,-31664668130.0,-29865760920.0,-6393915360.0,-23.05552,,-23.05552,1
MWG.HM,,116492499184820.0,6465606918350.0,674427746190.0,1570157076650.0,4898869278220.0,,6983.1379,6983.1379,710319810.0,710319810.0,950.0,22.4728,5.0376707883,9114938201470.0,6194224593060.0,18378642097260.0,14236626334710.0,3449449039930.0,29167232293920.0,51955257770660.0,9646652872390.0,80213940010.0,368351232710.0,0.0,62971404814940.0,12179774771730.0,24647474278790.0,29422513439370.0,1126676666650.0,16751856988570.0,30558470739850.0,10389683597850.0,15472409212610.0,1355961402560.0,364070050720.0,,2920713608410.0,171390435920.0,4976876590020.0,-11254869604440.0,7877490879150.0,-4805486154100.0,-3205841635370.0,5.26324,0.0,3.98418,1
DGC.HM,,6905896939570.0,2644489296180.0,13663632340.0,123336664120.0,2388150970620.0,,13125.18873,13125.18873,172942350.0,172942350.0,950.0,33.32176,26.6160581581,2823863905160.0,2541936354830.0,3755637758310.0,3631679997110.0,775212749700.0,1386431589970.0,5997347534360.0,2145311047010.0,155500780.0,3722421790.0,,8520393116370.0,683397714030.0,841909212300.0,1808618873160.0,0.0,1148973992470.0,1965158227520.0,1139904853180.0,3910991544370.0,-534441224000.0,121500927140.0,100000000.0,24466739920.0,2619566418820.0,252689536620.0,-2240689867130.0,-537217517170.0,2366876882200.0,-158362008360.0,27.61263,,23.76186,1
